cbsa_code,cbsa,date,year,active,population,state,census_region,activity
15500,"Burlington, NC",2022-07-01,2022,5893,173877,North Carolina,South Atlantic,3.3891774070176046
15500,"Burlington, NC",2022-08-01,2022,5884,173877,North Carolina,South Atlantic,3.384001334276529
15500,"Burlington, NC",2022-09-01,2022,5887,173877,North Carolina,South Atlantic,3.385726691856887
15500,"Burlington, NC",2022-10-01,2022,5931,173877,North Carolina,South Atlantic,3.411031936368812
15540,"Burlington-South Burlington, VT",2019-08-01,2019,14499,224648,Vermont,New England,6.454097076314946
15540,"Burlington-South Burlington, VT",2019-09-01,2019,14793,224648,Vermont,New England,6.584968484028346
15540,"Burlington-South Burlington, VT",2019-10-01,2019,14781,224648,Vermont,New England,6.579626793917595
15540,"Burlington-South Burlington, VT",2019-11-01,2019,15350,224648,Vermont,New England,6.832911933335708
15540,"Burlington-South Burlington, VT",2019-12-01,2019,15299,224648,Vermont,New England,6.810209750365015
15540,"Burlington-South Burlington, VT",2020-01-01,2020,15283,225563,Vermont,New England,6.775490661145667
15540,"Burlington-South Burlington, VT",2020-02-01,2020,15108,225563,Vermont,New England,6.697907014891627
15540,"Burlington-South Burlington, VT",2020-03-01,2020,15110,225563,Vermont,New England,6.69879368513453
15540,"Burlington-South Burlington, VT",2020-04-01,2020,15306,225563,Vermont,New England,6.785687368939055
15540,"Burlington-South Burlington, VT",2020-05-01,2020,15300,225563,Vermont,New England,6.783027358210345
15540,"Burlington-South Burlington, VT",2020-06-01,2020,15352,225563,Vermont,New England,6.806080784525831
15540,"Burlington-South Burlington, VT",2020-07-01,2020,15347,225563,Vermont,New England,6.803864108918573
15540,"Burlington-South Burlington, VT",2020-08-01,2020,15366,225563,Vermont,New England,6.812287476226155
15540,"Burlington-South Burlington, VT",2020-09-01,2020,15349,225563,Vermont,New England,6.804750779161475
15540,"Burlington-South Burlington, VT",2020-10-01,2020,15583,225563,Vermont,New England,6.908491197581164
15540,"Burlington-South Burlington, VT",2020-11-01,2020,15435,225563,Vermont,New England,6.842877599606319
15540,"Burlington-South Burlington, VT",2020-12-01,2020,15055,225563,Vermont,New England,6.674410253454689
15540,"Burlington-South Burlington, VT",2021-01-01,2021,14934,226611,Vermont,New England,6.590147874551544
15540,"Burlington-South Burlington, VT",2021-02-01,2021,15200,226611,Vermont,New England,6.707529643309459
15540,"Burlington-South Burlington, VT",2021-03-01,2021,15275,226611,Vermont,New England,6.740626006681053
15540,"Burlington-South Burlington, VT",2021-04-01,2021,15313,226611,Vermont,New England,6.757394830789326
15540,"Burlington-South Burlington, VT",2021-05-01,2021,15636,226611,Vermont,New England,6.899929835709652
15540,"Burlington-South Burlington, VT",2021-06-01,2021,15640,226611,Vermont,New England,6.9016949750894705
15540,"Burlington-South Burlington, VT",2021-07-01,2021,15557,226611,Vermont,New England,6.8650683329582405
15540,"Burlington-South Burlington, VT",2021-08-01,2021,15556,226611,Vermont,New England,6.864627048113286
15540,"Burlington-South Burlington, VT",2021-09-01,2021,15388,226611,Vermont,New England,6.79049119416092
15540,"Burlington-South Burlington, VT",2021-10-01,2021,15470,226611,Vermont,New England,6.826676551447193
15540,"Burlington-South Burlington, VT",2021-11-01,2021,16005,226611,Vermont,New England,7.062763943497888
15540,"Burlington-South Burlington, VT",2021-12-01,2021,16135,226611,Vermont,New England,7.120130973341983
15540,"Burlington-South Burlington, VT",2022-01-01,2022,16072,226611,Vermont,New England,7.092330028109845
15540,"Burlington-South Burlington, VT",2022-02-01,2022,16075,226611,Vermont,New England,7.093653882644708
15540,"Burlington-South Burlington, VT",2022-03-01,2022,16139,226611,Vermont,New England,7.121896112721801
15540,"Burlington-South Burlington, VT",2022-04-01,2022,16093,226611,Vermont,New England,7.101597009853891
15540,"Burlington-South Burlington, VT",2022-05-01,2022,16022,226611,Vermont,New England,7.070265785862116
15540,"Burlington-South Burlington, VT",2022-06-01,2022,16168,226611,Vermont,New England,7.134693373225483
15540,"Burlington-South Burlington, VT",2022-07-01,2022,16296,226611,Vermont,New England,7.191177833379668
15540,"Burlington-South Burlington, VT",2022-08-01,2022,16262,226611,Vermont,New England,7.176174148651213
15540,"Burlington-South Burlington, VT",2022-09-01,2022,16314,226611,Vermont,New England,7.199120960588851
15540,"Burlington-South Burlington, VT",2022-10-01,2022,16355,226611,Vermont,New England,7.217213639231988
15580,"Butte-Silver Bow, MT",2019-08-01,2019,1352,348124,Montana,Mountain,0.3883673633532879
15580,"Butte-Silver Bow, MT",2019-09-01,2019,1283,348124,Montana,Mountain,0.3685468396318553
15580,"Butte-Silver Bow, MT",2019-10-01,2019,1288,348124,Montana,Mountain,0.36998310946674173
15580,"Butte-Silver Bow, MT",2019-11-01,2019,1268,348124,Montana,Mountain,0.3642380301271961
15580,"Butte-Silver Bow, MT",2019-12-01,2019,1255,348124,Montana,Mountain,0.3605037285564913
15580,"Butte-Silver Bow, MT",2020-01-01,2020,1242,408444,Montana,Mountain,0.3040808531891765
15580,"Butte-Silver Bow, MT",2020-02-01,2020,1242,408444,Montana,Mountain,0.3040808531891765
15580,"Butte-Silver Bow, MT",2020-03-01,2020,1252,408444,Montana,Mountain,0.30652916923739854
15580,"Butte-Silver Bow, MT",2020-04-01,2020,1246,408444,Montana,Mountain,0.3050601796084653
15580,"Butte-Silver Bow, MT",2020-05-01,2020,1244,408444,Montana,Mountain,0.3045705163988209
15580,"Butte-Silver Bow, MT",2020-06-01,2020,1237,408444,Montana,Mountain,0.30285669516506547
15580,"Butte-Silver Bow, MT",2020-07-01,2020,1252,408444,Montana,Mountain,0.30652916923739854
15580,"Butte-Silver Bow, MT",2020-08-01,2020,1250,408444,Montana,Mountain,0.30603950602775415
15580,"Butte-Silver Bow, MT",2020-09-01,2020,1246,408444,Montana,Mountain,0.3050601796084653
15580,"Butte-Silver Bow, MT",2020-10-01,2020,1227,408444,Montana,Mountain,0.3004083791168434
15580,"Butte-Silver Bow, MT",2020-11-01,2020,1224,408444,Montana,Mountain,0.2996738843023768
15580,"Butte-Silver Bow, MT",2020-12-01,2020,1217,408444,Montana,Mountain,0.2979600630686214
15580,"Butte-Silver Bow, MT",2021-01-01,2021,1207,454318,Montana,Mountain,0.26567294274054737
15580,"Butte-Silver Bow, MT",2021-02-01,2021,1234,454318,Montana,Mountain,0.271615916604669
15580,"Butte-Silver Bow, MT",2021-03-01,2021,1235,454318,Montana,Mountain,0.27183602674778456
15580,"Butte-Silver Bow, MT",2021-04-01,2021,1234,454318,Montana,Mountain,0.271615916604669
15580,"Butte-Silver Bow, MT",2021-05-01,2021,1220,454318,Montana,Mountain,0.26853437460105034
15580,"Butte-Silver Bow, MT",2021-06-01,2021,1206,454318,Montana,Mountain,0.26545283259743174
15580,"Butte-Silver Bow, MT",2021-07-01,2021,1187,454318,Montana,Mountain,0.26127073987823507
15580,"Butte-Silver Bow, MT",2021-08-01,2021,1179,454318,Montana,Mountain,0.2595098587333102
15580,"Butte-Silver Bow, MT",2021-09-01,2021,1131,454318,Montana,Mountain,0.24894457186376062
15580,"Butte-Silver Bow, MT",2021-10-01,2021,1107,454318,Montana,Mountain,0.24366192842898587
15580,"Butte-Silver Bow, MT",2021-11-01,2021,1093,454318,Montana,Mountain,0.24058038642536728
15580,"Butte-Silver Bow, MT",2021-12-01,2021,1068,454318,Montana,Mountain,0.23507763284747688
15580,"Butte-Silver Bow, MT",2022-01-01,2022,1032,454318,Montana,Mountain,0.22715366769531475
15580,"Butte-Silver Bow, MT",2022-02-01,2022,1016,454318,Montana,Mountain,0.22363190540546488
15580,"Butte-Silver Bow, MT",2022-03-01,2022,997,454318,Montana,Mountain,0.21944981268626823
15580,"Butte-Silver Bow, MT",2022-04-01,2022,981,454318,Montana,Mountain,0.21592805039641838
15580,"Butte-Silver Bow, MT",2022-05-01,2022,978,454318,Montana,Mountain,0.21526771996707153
15580,"Butte-Silver Bow, MT",2022-06-01,2022,979,454318,Montana,Mountain,0.21548783011018716
15580,"Butte-Silver Bow, MT",2022-07-01,2022,1001,454318,Montana,Mountain,0.22033025325873065
15580,"Butte-Silver Bow, MT",2022-08-01,2022,993,454318,Montana,Mountain,0.21856937211380575
15580,"Butte-Silver Bow, MT",2022-09-01,2022,993,454318,Montana,Mountain,0.21856937211380575
15580,"Butte-Silver Bow, MT",2022-10-01,2022,989,454318,Montana,Mountain,0.21768893154134328
15620,"Cadillac, MI",2019-08-01,2019,1118,510230,Michigan,East North Central,0.21911686886306175
15620,"Cadillac, MI",2019-09-01,2019,1125,510230,Michigan,East North Central,0.22048879916900221
15620,"Cadillac, MI",2019-10-01,2019,1123,510230,Michigan,East North Central,0.22009681908159068
15620,"Cadillac, MI",2019-11-01,2019,1118,510230,Michigan,East North Central,0.21911686886306175
15620,"Cadillac, MI",2019-12-01,2019,1109,510230,Michigan,East North Central,0.21735295846970976
15620,"Cadillac, MI",2020-01-01,2020,1102,593959,Michigan,East North Central,0.18553469178849044
15620,"Cadillac, MI",2020-02-01,2020,1085,593959,Michigan,East North Central,0.1826725413707007
15620,"Cadillac, MI",2020-03-01,2020,1083,593959,Michigan,East North Central,0.18233581779213717
15620,"Cadillac, MI",2020-04-01,2020,1098,593959,Michigan,East North Central,0.18486124463136344
15620,"Cadillac, MI",2020-05-01,2020,1103,593959,Michigan,East North Central,0.1857030535777722
15620,"Cadillac, MI",2020-06-01,2020,1118,593959,Michigan,East North Central,0.1882284804169985
15620,"Cadillac, MI",2020-07-01,2020,1112,593959,Michigan,East North Central,0.18721830968130795
15620,"Cadillac, MI",2020-08-01,2020,1121,593959,Michigan,East North Central,0.18873356578484374
15620,"Cadillac, MI",2020-09-01,2020,1119,593959,Michigan,East North Central,0.18839684220628022
15620,"Cadillac, MI",2020-10-01,2020,1133,593959,Michigan,East North Central,0.19075390725622476
15620,"Cadillac, MI",2020-11-01,2020,1123,593959,Michigan,East North Central,0.18907028936340722
15620,"Cadillac, MI",2020-12-01,2020,1119,593959,Michigan,East North Central,0.18839684220628022
15620,"Cadillac, MI",2021-01-01,2021,1112,679806,Michigan,East North Central,0.16357607905784885
15620,"Cadillac, MI",2021-02-01,2021,1173,679806,Michigan,East North Central,0.1725492272795474
15620,"Cadillac, MI",2021-03-01,2021,1178,679806,Michigan,East North Central,0.17328473123214566
15620,"Cadillac, MI",2021-04-01,2021,1182,679806,Michigan,East North Central,0.17387313439422425
15620,"Cadillac, MI",2021-05-01,2021,1169,679806,Michigan,East North Central,0.17196082411746882
15620,"Cadillac, MI",2021-06-01,2021,1163,679806,Michigan,East North Central,0.17107821937435091
15620,"Cadillac, MI",2021-07-01,2021,1155,679806,Michigan,East North Central,0.16990141305019374
15620,"Cadillac, MI",2021-08-01,2021,1139,679806,Michigan,East North Central,0.16754780040187936
15620,"Cadillac, MI",2021-09-01,2021,1137,679806,Michigan,East North Central,0.16725359882084007
15620,"Cadillac, MI",2021-10-01,2021,1140,679806,Michigan,East North Central,0.167694901192399
15620,"Cadillac, MI",2021-11-01,2021,1130,679806,Michigan,East North Central,0.16622389328720252
15620,"Cadillac, MI",2021-12-01,2021,1136,679806,Michigan,East North Central,0.1671064980303204
15620,"Cadillac, MI",2022-01-01,2022,1130,679806,Michigan,East North Central,0.16622389328720252
15620,"Cadillac, MI",2022-02-01,2022,1121,679806,Michigan,East North Central,0.1648999861725257
15620,"Cadillac, MI",2022-03-01,2022,1135,679806,Michigan,East North Central,0.16695939723980077
15620,"Cadillac, MI",2022-04-01,2022,1131,679806,Michigan,East North Central,0.16637099407772218
15620,"Cadillac, MI",2022-05-01,2022,1122,679806,Michigan,East North Central,0.16504708696304535
15620,"Cadillac, MI",2022-06-01,2022,1124,679806,Michigan,East North Central,0.16534128854408464
15620,"Cadillac, MI",2022-07-01,2022,1157,679806,Michigan,East North Central,0.17019561463123303
15620,"Cadillac, MI",2022-08-01,2022,1144,679806,Michigan,East North Central,0.1682833043544776
15620,"Cadillac, MI",2022-09-01,2022,1143,679806,Michigan,East North Central,0.16813620356395795
15620,"Cadillac, MI",2022-10-01,2022,1149,679806,Michigan,East North Central,0.16901880830707583
15660,"Calhoun, GA",2019-08-01,2019,1236,438323,Georgia,South Atlantic,0.2819838338394289
15660,"Calhoun, GA",2019-09-01,2019,1144,438323,Georgia,South Atlantic,0.2609947458837433
15660,"Calhoun, GA",2019-10-01,2019,1159,438323,Georgia,South Atlantic,0.2644168797895616
15660,"Calhoun, GA",2019-11-01,2019,1186,438323,Georgia,South Atlantic,0.27057672082003453
15660,"Calhoun, GA",2019-12-01,2019,1179,438323,Georgia,South Atlantic,0.26897972499731937
15660,"Calhoun, GA",2020-01-01,2020,1155,518959,Georgia,South Atlantic,0.22256093448615402
15660,"Calhoun, GA",2020-02-01,2020,1151,518959,Georgia,South Atlantic,0.22179016068706778
15660,"Calhoun, GA",2020-03-01,2020,1126,518959,Georgia,South Atlantic,0.2169728244427787
15660,"Calhoun, GA",2020-04-01,2020,1129,518959,Georgia,South Atlantic,0.2175509047920934
15660,"Calhoun, GA",2020-05-01,2020,1139,518959,Georgia,South Atlantic,0.219477839289809
15660,"Calhoun, GA",2020-06-01,2020,1126,518959,Georgia,South Atlantic,0.2169728244427787
15660,"Calhoun, GA",2020-07-01,2020,1139,518959,Georgia,South Atlantic,0.219477839289809
15660,"Calhoun, GA",2020-08-01,2020,1149,518959,Georgia,South Atlantic,0.22140477378752463
15660,"Calhoun, GA",2020-09-01,2020,1153,518959,Georgia,South Atlantic,0.22217554758661087
15660,"Calhoun, GA",2020-10-01,2020,1144,518959,Georgia,South Atlantic,0.22044130653866684
15660,"Calhoun, GA",2020-11-01,2020,1151,518959,Georgia,South Atlantic,0.22179016068706778
15660,"Calhoun, GA",2020-12-01,2020,1147,518959,Georgia,South Atlantic,0.22101938688798153
15660,"Calhoun, GA",2021-01-01,2021,1164,610885,Georgia,South Atlantic,0.19054322826718612
15660,"Calhoun, GA",2021-02-01,2021,1127,610885,Georgia,South Atlantic,0.18448644180164844
15660,"Calhoun, GA",2021-03-01,2021,1136,610885,Georgia,South Atlantic,0.1859597141851576
15660,"Calhoun, GA",2021-04-01,2021,1145,610885,Georgia,South Atlantic,0.18743298656866678
15660,"Calhoun, GA",2021-05-01,2021,1137,610885,Georgia,South Atlantic,0.18612341111665862
15660,"Calhoun, GA",2021-06-01,2021,1125,610885,Georgia,South Atlantic,0.18415904793864638
15660,"Calhoun, GA",2021-07-01,2021,1118,610885,Georgia,South Atlantic,0.18301316941813925
15660,"Calhoun, GA",2021-08-01,2021,1117,610885,Georgia,South Atlantic,0.18284947248663824
15660,"Calhoun, GA",2021-09-01,2021,1097,610885,Georgia,South Atlantic,0.17957553385661787
15660,"Calhoun, GA",2021-10-01,2021,1093,610885,Georgia,South Atlantic,0.17892074613061376
15660,"Calhoun, GA",2021-11-01,2021,1087,610885,Georgia,South Atlantic,0.17793856454160767
15660,"Calhoun, GA",2021-12-01,2021,1090,610885,Georgia,South Atlantic,0.17842965533611072
15660,"Calhoun, GA",2022-01-01,2022,1096,610885,Georgia,South Atlantic,0.17941183692511684
15660,"Calhoun, GA",2022-02-01,2022,1099,610885,Georgia,South Atlantic,0.17990292771961988
15660,"Calhoun, GA",2022-03-01,2022,1116,610885,Georgia,South Atlantic,0.1826857755551372
15660,"Calhoun, GA",2022-04-01,2022,1116,610885,Georgia,South Atlantic,0.1826857755551372
15660,"Calhoun, GA",2022-05-01,2022,1110,610885,Georgia,South Atlantic,0.18170359396613112
15660,"Calhoun, GA",2022-06-01,2022,1125,610885,Georgia,South Atlantic,0.18415904793864638
15660,"Calhoun, GA",2022-07-01,2022,1145,610885,Georgia,South Atlantic,0.18743298656866678
15660,"Calhoun, GA",2022-08-01,2022,1129,610885,Georgia,South Atlantic,0.18481383566465046
15660,"Calhoun, GA",2022-09-01,2022,1122,610885,Georgia,South Atlantic,0.18366795714414333
15660,"Calhoun, GA",2022-10-01,2022,1134,610885,Georgia,South Atlantic,0.18563232032215557
15680,"California-Lexington Park, MD",2019-08-01,2019,3759,113172,Maryland,South Atlantic,3.321492948785919
15680,"California-Lexington Park, MD",2019-09-01,2019,3683,113172,Maryland,South Atlantic,3.254338528964762
15680,"California-Lexington Park, MD",2019-10-01,2019,3608,113172,Maryland,South Atlantic,3.1880677199307246
15680,"California-Lexington Park, MD",2019-11-01,2019,3633,113172,Maryland,South Atlantic,3.210157989608737
15680,"California-Lexington Park, MD",2019-12-01,2019,3612,113172,Maryland,South Atlantic,3.1916021630792066
15680,"California-Lexington Park, MD",2020-01-01,2020,3603,113953,Maryland,South Atlantic,3.161829877230086
15680,"California-Lexington Park, MD",2020-02-01,2020,3523,113953,Maryland,South Atlantic,3.0916254947215083
15680,"California-Lexington Park, MD",2020-03-01,2020,3513,113953,Maryland,South Atlantic,3.0828499469079356
15680,"California-Lexington Park, MD",2020-04-01,2020,3604,113953,Maryland,South Atlantic,3.162707432011443
15680,"California-Lexington Park, MD",2020-05-01,2020,3630,113953,Maryland,South Atlantic,3.1855238563267307
15680,"California-Lexington Park, MD",2020-06-01,2020,3660,113953,Maryland,South Atlantic,3.2118504997674475
15680,"California-Lexington Park, MD",2020-07-01,2020,3685,113953,Maryland,South Atlantic,3.2337893693013786
15680,"California-Lexington Park, MD",2020-08-01,2020,3700,113953,Maryland,South Atlantic,3.246952691021737
15680,"California-Lexington Park, MD",2020-09-01,2020,3710,113953,Maryland,South Atlantic,3.2557282388353093
15680,"California-Lexington Park, MD",2020-10-01,2020,3744,113953,Maryland,South Atlantic,3.2855651014014553
15680,"California-Lexington Park, MD",2020-11-01,2020,3701,113953,Maryland,South Atlantic,3.247830245803094
15680,"California-Lexington Park, MD",2020-12-01,2020,3690,113953,Maryland,South Atlantic,3.2381771432081643
15680,"California-Lexington Park, MD",2021-01-01,2021,3770,114468,Maryland,South Atlantic,3.293496872488381
15680,"California-Lexington Park, MD",2021-02-01,2021,3658,114468,Maryland,South Atlantic,3.1956529335709543
15680,"California-Lexington Park, MD",2021-03-01,2021,3654,114468,Maryland,South Atlantic,3.192158507181046
15680,"California-Lexington Park, MD",2021-04-01,2021,3686,114468,Maryland,South Atlantic,3.220113918300311
15680,"California-Lexington Park, MD",2021-05-01,2021,3681,114468,Maryland,South Atlantic,3.215745885312926
15680,"California-Lexington Park, MD",2021-06-01,2021,3671,114468,Maryland,South Atlantic,3.2070098193381558
15680,"California-Lexington Park, MD",2021-07-01,2021,3643,114468,Maryland,South Atlantic,3.182548834608799
15680,"California-Lexington Park, MD",2021-08-01,2021,3664,114468,Maryland,South Atlantic,3.2008945731558165
15680,"California-Lexington Park, MD",2021-09-01,2021,3690,114468,Maryland,South Atlantic,3.2236083446902186
15680,"California-Lexington Park, MD",2021-10-01,2021,3681,114468,Maryland,South Atlantic,3.215745885312926
